ESTAB,School Name,District,Type,Phase,Year,Total Numbers on Roll,Nursery,Reception,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14
3024,Ettington C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2000,113,0,19,13,14,12,26,17,12,0,0,0,0,0,0,0,0
3024,Ettington C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2001,109,0,13,20,13,13,11,22,17,0,0,0,0,0,0,0,0
3024,Ettington C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2002,106,0,19,12,21,14,11,9,20,0,0,0,0,0,0,0,0
3024,Ettington C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2003,101,0,14,21,12,22,12,11,9,0,0,0,0,0,0,0,0
3024,Ettington C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2004,117,0,13,17,24,14,23,14,12,0,0,0,0,0,0,0,0
3024,Ettington C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2005,125,0,26,12,14,23,16,19,15,0,0,0,0,0,0,0,0
3024,Ettington C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2006,138,0,21,27,15,16,23,15,21,0,0,0,0,0,0,0,0
3024,Ettington C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2007,147,0,25,22,28,14,18,22,18,0,0,0,0,0,0,0,0
3024,Ettington C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2008,151,0,26,23,23,25,15,16,23,0,0,0,0,0,0,0,0
3024,Ettington C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2009,147,0,21,27,24,20,25,14,16,0,0,0,0,0,0,0,0
3024,Ettington C.Of E. Primary School,Stratford on Avon,Primary,Primary,2010,154,0,21,24,27,25,18,25,14,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,1998,144,0,47,36,61,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,1999,160,47,37,43,33,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,2000,178,47,52,37,42,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,2001,166,36,45,51,34,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,2002,168,40,33,44,51,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,2003,176,50,40,37,49,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton And Bedworth,Infant,Primary,2004,172,44,53,40,35,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton And Bedworth,Infant,Primary,2005,201,46,57,55,43,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,2006,192,35,44,60,53,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,2007,186,43,43,41,59,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,2008,163,27,52,43,41,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,2009,192,49,42,56,45,0,0,0,0,0,0,0,0,0,0,0,0
2635,Exhall Cedars Infant School,Nuneaton and Bedworth,Infant,Primary,2010,205,52,53,43,57,0,0,0,0,0,0,0,0,0,0,0,0
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,1998,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,1999,179,13,5,6,7,11,6,5,18,14,13,9,19,21,16,6,10
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,2000,192,10,6,6,7,7,13,9,7,25,16,15,12,19,22,14,4
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,2001,202,13,6,6,7,7,7,12,11,19,28,15,14,12,18,20,7
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,2002,199,8,5,7,6,9,7,8,11,18,19,28,17,15,12,17,12
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,2003,203,13,5,6,7,7,9,8,10,17,23,19,27,17,17,13,5
7000,Exhall Grange School and Science College,Nuneaton And Bedworth,Special,Special,2004,191,12,4,4,6,8,6,10,8,15,18,24,19,25,16,12,4
7000,Exhall Grange School and Science College,Nuneaton And Bedworth,Special,Special,2005,192,10,4,4,4,6,7,8,12,17,16,19,25,19,24,12,5
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,2006,200,14,5,4,6,6,7,8,11,17,18,17,18,24,19,22,4
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,2007,198,10,8,5,4,6,5,8,10,18,17,19,17,18,24,17,12
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,2008,190,12,3,9,5,5,6,5,10,18,20,17,20,17,17,21,5
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,2009,183,9,9,2,10,4,5,6,6,17,17,20,19,22,15,14,8
7000,Exhall Grange School and Science College,Nuneaton and Bedworth,Special,Special,2010,178,11,5,9,3,11,4,6,5,14,18,16,20,18,22,13,3
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,1998,127,0,42,43,42,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,1999,111,0,37,40,34,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,2000,117,0,44,33,40,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,2001,115,0,40,44,31,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,2002,123,0,41,39,43,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,2003,123,0,45,40,38,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton And Bedworth,Infant,Primary,2004,118,0,32,47,39,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton And Bedworth,Infant,Primary,2005,120,0,44,30,46,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,2006,119,0,45,44,30,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,2007,134,0,47,45,42,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,2008,134,0,44,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,2009,124,0,35,44,45,0,0,0,0,0,0,0,0,0,0,0,0
2107,Galley Common Infant School,Nuneaton and Bedworth,Infant,Primary,2010,128,0,48,37,43,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,1998,282,0,98,86,98,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,1999,284,0,102,95,87,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,2000,294,0,100,99,95,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,2001,273,0,83,94,96,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,2002,263,0,95,81,87,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,2003,256,0,80,97,79,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton And Bedworth,Infant,Primary,2004,263,0,87,80,96,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton And Bedworth,Infant,Primary,2005,238,0,74,83,81,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,2006,236,0,77,74,85,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,2007,220,0,71,78,71,0,,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,2008,221,0,69,75,77,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,2009,229,0,79,71,79,0,0,0,0,0,0,0,0,0,0,0,0
2585,Glendale Infant School,Nuneaton and Bedworth,Infant,Primary,2010,219,0,77,77,65,0,0,0,0,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,1998,445,0,72,54,71,63,67,63,55,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,1999,448,0,59,73,51,70,65,66,64,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,2000,445,0,67,57,72,50,70,66,63,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,2001,429,0,64,63,54,68,50,68,62,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,2002,411,0,56,63,56,57,65,49,65,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,2003,405,0,57,55,60,56,57,66,54,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton And Bedworth,Primary,Primary,2004,385,0,48,53,50,62,52,54,66,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton And Bedworth,Primary,Primary,2005,361,0,41,48,57,49,63,48,55,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,2006,336,0,47,39,45,51,48,62,44,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,2007,334,0,43,43,44,43,48,51,62,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,2008,317,0,43,44,46,44,41,49,50,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,2009,325,0,56,45,42,48,47,39,48,0,0,0,0,0,0,0,0
2634,Goodyers End Primary School,Nuneaton and Bedworth,Primary,Primary,2010,322,0,44,56,42,42,49,49,40,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,1998,116,0,17,16,19,14,20,13,17,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,1999,115,0,17,18,16,17,15,18,14,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,2000,121,0,16,19,17,16,17,19,17,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,2001,119,0,16,18,19,16,15,16,19,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,2002,112,0,16,14,17,19,17,16,13,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,2003,116,0,16,14,16,15,19,19,17,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,2004,114,0,15,14,15,17,16,19,18,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,2005,116,0,18,15,14,19,17,17,16,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,2006,119,0,16,20,16,14,18,17,18,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,2007,113,0,10,16,22,16,15,18,16,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,2008,115,0,16,10,17,21,16,15,20,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford upon Avon,Primary,Primary,2009,112,0,16,16,12,17,21,17,13,0,0,0,0,0,0,0,0
2024,Great Alne Primary School,Stratford on Avon,Primary,Primary,2010,114,0,17,15,17,11,17,20,17,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,1998,202,61,46,48,47,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,1999,193,61,46,41,45,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2000,176,39,52,45,40,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2001,171,38,37,52,44,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2002,145,23,39,37,46,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2003,138,42,23,37,36,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2004,134,29,44,22,39,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2005,129,31,32,44,22,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2006,132,26,31,29,46,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2007,112,26,25,32,29,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2008,110,36,21,25,28,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2009,109,37,32,16,24,0,0,0,0,0,0,0,0,0,0,0,0
2002,Gun Hill Infant School,North Warwickshire,Infant,Primary,2010,110,28,32,33,17,0,0,0,0,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,1998,77,1,13,10,10,7,8,15,13,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,1999,81,0,15,13,11,11,6,10,15,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2000,72,0,10,17,12,9,12,4,8,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2001,83,0,12,11,16,12,11,13,8,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2002,80,0,8,13,10,14,12,11,12,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2003,78,0,11,8,14,8,13,12,12,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2004,85,0,10,14,10,16,9,14,12,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2005,88,0,11,11,14,10,17,10,15,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2006,87,0,8,12,10,15,13,18,11,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2007,99,0,19,8,15,10,14,14,19,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2008,96,0,14,19,10,16,8,15,14,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2009,101,0,15,16,19,11,17,7,16,0,0,0,0,0,0,0,0
3031,Hampton Lucy C.Of E. Primary School,Stratford on Avon,Primary,Primary,2010,97,0,18,15,15,18,10,16,5,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,1998,216,0,28,25,32,30,34,31,36,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,1999,216,0,31,30,27,34,31,31,32,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2000,212,0,30,31,32,25,32,32,30,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2001,210,0,31,32,26,32,25,33,31,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2002,207,0,30,28,32,26,31,28,32,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2003,193,0,30,31,25,28,24,31,24,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2004,195,0,29,30,30,26,28,22,30,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2005,190,0,26,28,29,31,28,26,22,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2006,201,0,28,26,30,30,33,27,27,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2007,193,0,21,27,28,27,29,34,27,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2008,196,0,27,21,27,30,29,29,33,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2009,196,0,30,28,22,25,31,30,30,0,0,0,0,0,0,0,0
3032,Harbury C.Of E. Primary School,Stratford on Avon,Primary,Primary,2010,196,0,30,30,27,21,28,32,28,0,0,0,0,0,0,0,0
4802,Harris School,Rugby,Secondary,Secondary,1998,589,0,0,0,0,0,0,0,0,118,109,113,129,120,0,0,0
4802,Harris School,Rugby,Secondary,Secondary,1999,568,0,0,0,0,0,0,0,0,84,121,123,109,131,0,0,0
4802,Harris School,Rugby,Secondary,Secondary,2000,542,0,0,0,0,0,0,0,0,90,86,124,128,111,3,0,0
4802,Harris School,Rugby,Secondary,Secondary,2001,536,0,0,0,0,0,0,0,0,96,94,95,124,126,1,0,0
4802,Harris School,Rugby,Secondary,Secondary,2002,524,0,0,0,0,0,0,0,0,95,104,103,99,121,2,0,0
4802,Harris School,Rugby,Secondary,Secondary,2003,505,0,0,0,0,0,0,0,0,88,96,111,110,100,0,0,0
4802,Harris School,Rugby,Secondary,Secondary,2004,556,0,0,0,0,0,0,0,0,133,97,104,112,110,0,0,0
4802,Harris School,Rugby,Secondary,Secondary,2005,620,0,0,0,0,0,0,0,0,143,142,113,111,111,0,0,0
4802,Harris School,Rugby,Secondary,Secondary,2006,646,0,0,0,0,0,0,0,0,151,146,137,106,106,0,0,0
4802,Harris School,Rugby,Secondary,Secondary,2007,687,0,0,0,0,0,0,0,0,158,148,141,140,100,0,0,0
4802,Harris School,Rugby,Secondary,Secondary,2008,768,0,0,0,0,0,0,0,0,160,164,163,154,127,0,0,0
4802,Harris School,Rugby,Secondary,Secondary,2009,820,0,0,0,0,0,0,0,0,182,161,164,164,149,0,0,0
4802,Harris School,Rugby,Secondary,Secondary,2010,862,0,0,0,0,0,0,0,0,181,182,169,165,164,1,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,1998,949,0,0,0,0,0,0,0,0,204,196,192,194,163,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,1999,1003,0,0,0,0,0,0,0,0,217,203,199,193,191,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2000,1016,0,0,0,0,0,0,0,0,212,216,198,200,190,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2001,1053,0,0,0,0,0,0,0,0,234,211,209,197,202,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2002,1076,0,0,0,0,0,0,0,0,237,229,213,206,191,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2003,1074,0,0,0,0,0,0,0,0,218,224,222,208,202,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2004,1071,0,0,0,0,0,0,0,0,211,216,216,221,207,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2005,1030,0,0,0,0,0,0,0,0,187,207,211,208,217,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2006,1009,0,0,0,0,0,0,0,0,205,186,199,211,208,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2007,956,0,0,0,0,0,0,0,0,176,195,187,194,204,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2008,893,0,0,0,0,0,0,0,0,150,176,194,188,185,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2009,866,0,0,0,0,0,0,0,0,168,152,171,192,183,0,0,0
5402,Hartshill School,North Warwickshire,Secondary,Secondary,2010,904,0,0,0,0,0,0,0,0,208,172,162,173,189,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,1998,88,0,13,15,15,15,8,14,8,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,1999,96,0,15,15,12,16,14,10,14,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,2000,97,0,16,15,15,11,16,14,10,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,2001,100,0,15,16,12,15,12,18,12,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,2002,102,0,15,15,17,9,18,11,17,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,2003,101,0,10,17,16,19,9,19,11,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,2004,103,0,16,12,16,14,19,9,17,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,2005,97,0,13,16,13,14,14,18,9,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,2006,99,0,18,13,14,12,12,14,16,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,2007,99,0,16,18,14,13,14,13,11,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,2008,93,0,15,13,18,13,11,12,11,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford upon Avon,Primary,Primary,2009,97,0,15,14,12,19,12,13,12,0,0,0,0,0,0,0,0
5200,Haselor School,Stratford on Avon,Primary,Primary,2010,83,0,10,15,11,11,17,12,7,0,0,0,0,0,0,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,1998,567,0,0,0,0,0,0,0,0,117,119,112,106,113,0,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,1999,575,0,0,0,0,0,0,0,0,121,116,119,115,104,0,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,2000,579,0,0,0,0,0,0,0,0,115,124,117,111,112,0,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,2001,586,0,0,0,0,0,0,0,0,117,119,123,117,109,1,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,2002,602,0,0,0,0,0,0,0,0,121,118,121,123,119,0,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,2003,602,0,0,0,0,0,0,0,0,119,124,118,119,122,0,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,2004,603,0,0,0,0,0,0,0,0,117,123,125,118,120,0,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,2005,605,0,0,0,0,0,0,0,0,116,119,126,124,119,1,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,2006,609,0,0,0,0,0,0,0,0,109,124,123,130,123,0,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,2007,609,0,0,0,0,0,0,0,0,123,117,123,120,126,0,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,2008,605,0,0,0,0,0,0,0,0,120,122,119,124,119,1,0,0
4108,Henley-In-Arden High School,Stratford upon Avon,Secondary,Secondary,2009,613,0,0,0,0,0,0,0,1,121,122,124,125,120,0,0,0
4108,Henley-In-Arden High School,Stratford on Avon,Secondary,Secondary,2010,615,0,0,0,0,0,0,0,0,124,120,123,123,125,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,1998,175,0,21,24,25,27,21,30,27,0,0,0,0,0,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,1999,173,0,18,20,27,26,27,26,29,0,0,0,0,0,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,2000,166,0,22,18,18,28,26,29,25,0,0,0,0,0,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,2001,168,0,23,20,19,20,27,29,30,0,0,0,0,0,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,2002,165,0,17,25,20,24,22,25,32,0,0,0,0,0,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,2003,141,0,14,18,25,19,22,19,23,1,0,0,0,0,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,2004,150,0,26,16,18,26,21,22,21,0,0,0,0,0,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,2005,170,0,23,26,16,23,28,29,25,0,0,0,0,0,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,2006,168,0,25,24,25,16,23,26,29,0,0,0,0,0,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,2007,157,0,17,24,27,23,16,22,28,0,0,0,0,0,0,0,0
2031,Henley-In-Arden Primary School,Stratford upon Avon,Primary,Primary,2008,165,0,18,18,28,27,30,21,22,1,0,0,0,0,0,0,0
